date,final,a,b,c,d,a1,b1,c1,d1,a2,b2,c2,d2,a3,b3,c3,d3
2009081313,0.048,3.18,11.66,3.24,0.17,2.97,3.24,2.97,1.2,2.46,25.98,2.74,1.11,2.6,23.21,2.83,0.66
2009081314,0.011,2.97,16.25,3.09,0.34,2.72,7.11,2.74,1.39,2.01,34.63,2.44,1.45,2.35,31.77,2.76,0.87
2009081315,0,2.78,23.13,3.02,0.63,2.55,13.98,2.63,1.62,1.58,45.69,2.26,1.75,2.18,38.86,2.8,1.19
2009081316,0,2.7,30.18,3.12,1.01,2.57,21.4,2.76,1.88,1.29,55.53,2.28,2.01,2.09,43.88,2.9,1.57
2009081317,0,2.72,35.59,3.35,1.41,2.73,27.29,3.07,2.14,1.2,60.62,2.45,2.24,2.14,46.26,3.1,1.95
2009081318,0.021,2.85,38.53,3.65,1.8,2.98,31.16,3.48,2.35,1.37,59.8,2.72,2.45,2.39,45.69,3.43,2.27
2009081319,0.037,3.05,39.07,3.93,2.13,3.23,33.41,3.87,2.49,1.79,54.26,3.06,2.66,2.86,42.9,3.9,2.47
2009081320,0.021,3.19,38.08,4.05,2.31,3.37,34.48,4.09,2.48,2.26,47.74,3.35,2.76,3.29,39.92,4.29,2.5
2009081321,0.037,3.12,36.14,3.86,2.25,3.26,34.65,3.97,2.29,2.52,42.36,3.4,2.63,3.39,37.81,4.3,2.28
2009081322,0.058,2.77,33.05,3.3,1.9,2.85,33.68,3.42,1.91,2.4,38.5,3.07,2.23,2.99,36.8,3.73,1.8
2009081323,0.079,2.34,27.78,2.64,1.35,2.35,29.93,2.72,1.52,2.13,35.54,2.61,1.71,2.39,35.63,2.94,1.23
2009081400,0.069,2.11,20.36,2.25,0.78,2.08,20.57,2.23,1.34,1.98,34.09,2.38,1.28,2.04,32.06,2.41,0.78
2009081401,0.053,2.24,7.58,2.26,1.49,2.16,34.62,2.62,1.08,2.26,25.52,2.5,0.92,3.26,15.81,3.39,0.3
2009081402,0.063,2.64,357.54,2.64,1.71,2.55,33.89,3.07,0.95,2.78,18.89,2.94,0.36,3.18,6.37,3.2,-0.11
2009081403,0.111,2.98,350.35,3.03,1.62,2.91,29.09,3.33,0.67,3.22,11.76,3.29,-0.14,3.05,357.29,3.06,-0.51
2009081404,0.122,3.05,343.37,3.19,0.99,3.09,17.75,3.25,0.09,3.29,1.6,3.29,-0.57,2.9,348.91,2.96,-0.91
2009081405,0.143,2.92,336.52,3.18,0.15,3.14,2.7,3.15,-0.58,3.12,349.5,3.17,-0.89,2.78,342.24,2.91,-1.27
2009081406,0.153,2.71,331.19,3.09,-0.44,3.17,352.09,3.2,-1.05,2.94,340.42,3.13,-1.07,2.74,338.59,2.94,-1.49
2009081407,0.175,2.54,329.05,2.96,-0.45,3.25,352.15,3.28,-1.12,2.94,339.14,3.14,-1.11,2.81,338.41,3.02,-1.52
2009081408,0.185,2.47,329.65,2.86,-0.11,3.35,358.17,3.35,-0.98,3.02,342,3.18,-1.1,2.91,339.26,3.12,-1.44
2009081409,0.169,2.5,331.71,2.84,0.21,3.42,3.46,3.42,-0.92,3.05,343.27,3.18,-1.16,2.93,338.32,3.15,-1.35
2009081410,0.153,2.65,333.95,2.95,0.21,3.41,3.6,3.42,-1.12,2.92,339.13,3.13,-1.37,2.78,333.86,3.1,-1.29
2009081411,0.148,2.84,336.91,3.09,0.02,3.35,0.35,3.35,-1.4,2.76,333.09,3.1,-1.59,2.62,328.68,3.07,-1.21
2009081412,0.138,2.98,341.83,3.13,-0.18,3.28,356.92,3.29,-1.51,2.72,330.96,3.11,-1.68,2.62,327.31,3.11,-0.98
2009081413,0.106,3.23,356.24,3.24,-1.24,2.9,336.85,3.16,-1.51,2.91,332.61,3.28,-1.38,3.14,336.32,3.43,-0.21
2009081414,0.106,3.26,359.01,3.26,-0.71,3.25,347.7,3.33,-1.11,3.34,341.62,3.52,-1.44,3.12,335.22,3.43,-0.06
2009081415,0.153,3.43,4.83,3.44,-0.09,3.65,358.54,3.65,-0.58,3.73,351.19,3.78,-1.21,3.46,340.67,3.66,0.29
2009081416,0.196,3.76,12.18,3.84,0.46,4,6.54,4.03,0.01,3.93,0.19,3.93,-0.77,4.02,349.1,4.09,0.81
2009081417,0.243,4.16,19.18,4.41,0.95,4.31,12.4,4.42,0.61,4.05,8.63,4.1,-0.16,4.58,358,4.59,1.45
2009081418,0.196,4.53,25.22,5,1.41,4.6,17.06,4.81,1.18,4.25,15.56,4.41,0.6,4.93,6.89,4.97,2.13
2009081419,0.138,4.74,30.35,5.49,1.86,4.85,20.96,5.19,1.66,4.62,19.81,4.91,1.42,4.92,16.13,5.12,2.77
2009081420,0.116,4.7,34.24,5.69,2.19,4.94,23.95,5.4,1.98,4.97,21.69,5.34,2.08,4.69,23.97,5.13,3.2
2009081421,0.095,4.34,36.62,5.4,2.3,4.71,26.02,5.24,2.02,5.01,21.94,5.4,2.3,4.47,27.28,5.02,3.22
2009081422,0.053,3.61,37,4.52,2.1,4.09,27.16,4.6,1.74,4.57,20.87,4.89,1.91,4.41,23.37,4.81,2.72
2009081423,0.116,2.78,34.26,3.37,1.67,3.29,26.92,3.69,1.27,3.84,18.29,4.04,1.15,4.44,14.51,4.58,1.9
2009081500,0.286,2.15,25.07,2.38,1.13,2.58,23.58,2.81,0.76,3.1,13.85,3.19,0.38,4.37,5.02,4.39,1.01
2009081501,0.455,2.18,14.83,2.26,0.37,2.59,8.08,2.61,-0.1,4.12,358.6,4.12,-0.34,3.6,354.65,3.62,0.58
2009081502,0.185,2.02,2.68,2.03,0.11,2.29,2.81,2.29,-0.32,3.78,355.23,3.79,-0.41,3.75,353.68,3.77,0.09
2009081503,0.127,1.96,352.24,1.98,0.01,2.16,0.24,2.16,-0.35,3.52,354.41,3.54,-0.21,3.98,357,3.98,-0.27
2009081504,0.228,1.87,345.89,1.92,0.05,2.13,1.25,2.13,-0.26,3.47,355.65,3.48,0.18,4.21,2.41,4.21,-0.47
2009081505,0.259,1.75,342.06,1.84,0.14,2.15,3.76,2.16,-0.1,3.52,358.33,3.52,0.62,4.3,8.16,4.35,-0.57
2009081506,0.27,1.63,338.79,1.74,0.19,2.17,5.04,2.18,0.12,3.55,1.88,3.55,0.98,4.1,13.43,4.21,-0.63
2009081507,0.164,1.54,334.7,1.7,0.13,2.14,3.35,2.14,0.37,3.47,6.11,3.49,1.16,3.51,18.24,3.7,-0.73
2009081508,0.069,1.54,330.86,1.76,0,2.08,359.87,2.08,0.63,3.32,10.76,3.38,1.16,2.82,22.36,3.05,-0.86
2009081509,0.021,1.69,329.08,1.97,-0.11,2.03,356.78,2.04,0.87,3.21,15.1,3.33,1.02,2.38,23.23,2.59,-1.01
2009081510,0.021,2.02,329.81,2.34,-0.14,2.03,356.17,2.03,1.06,3.19,18.32,3.36,0.81,2.44,18.44,2.57,-1.18
2009081511,0.053,2.4,331.47,2.73,-0.07,2.06,358.1,2.06,1.23,3.17,21.22,3.4,0.72,2.73,14.88,2.82,-1.3
2009081512,0.053,2.64,333.12,2.96,0.07,2.12,1.96,2.12,1.42,3,25.37,3.32,0.99,2.9,18.92,3.06,-1.34
2009081513,0.005,2.21,7.04,2.23,1.66,2.61,32.46,3.09,1.73,2.66,33.12,3.17,1.53,1.92,38.55,2.46,0.27
2009081514,0,2.33,12.69,2.39,1.92,2.14,41.83,2.88,2.63,2.12,51.08,3.38,1.96,1.77,47.95,2.65,0.53
2009081515,0,2.49,18.28,2.62,2.16,1.81,50.17,2.82,3.23,1.48,65.48,3.56,2.2,1.52,55.34,2.68,0.82
2009081516,0,2.69,23.07,2.92,2.36,1.75,53.4,2.94,3.25,0.91,74.34,3.38,2.3,1.28,61.02,2.63,1.15
2009081517,0,2.93,25.83,3.26,2.45,1.97,51.24,3.14,2.92,0.61,78.28,2.98,2.35,1.23,62.31,2.65,1.42
2009081518,0,3.23,25.8,3.58,2.39,2.39,44.96,3.38,2.58,0.72,74.34,2.68,2.42,1.62,56.19,2.91,1.56
2009081519,0.048,3.55,22.92,3.86,2.16,2.95,36.23,3.65,2.5,1.33,61.93,2.84,2.56,2.53,45.37,3.6,1.5
2009081520,0.111,3.8,18.5,4.01,1.83,3.42,28.16,3.87,2.52,2.1,50.1,3.28,2.68,3.52,37.31,4.43,1.27
2009081521,0.169,3.84,13.44,3.94,1.49,3.55,22.8,3.85,2.34,2.59,42.09,3.49,2.63,4.01,33.29,4.79,0.92
2009081522,0.201,3.57,7.74,3.6,1.22,3.21,20.74,3.44,1.79,2.51,35.57,3.08,2.31,3.61,32.62,4.28,0.48
2009081523,0.164,3.09,0.46,3.09,0.92,2.64,19.19,2.8,1.03,2.13,25.81,2.37,1.8,2.76,33.11,3.29,0.02
2009081600,0.085,2.52,350.6,2.55,0.49,2.18,12.62,2.23,0.31,1.89,9.18,1.92,1.23,2.09,30.4,2.42,-0.42
2009081601,0.053,2.07,356.1,2.07,-0.19,2.09,354.67,2.1,0.7,2.07,18.63,2.19,1.18,3.1,20.79,3.32,-0.14
2009081602,0.063,2.16,339.21,2.32,-0.53,2.49,347.9,2.54,0.22,2.46,5.12,2.47,0.47,2.87,9.35,2.91,-0.82
2009081603,0.09,2.22,328.58,2.61,-0.83,2.72,343.02,2.85,-0.22,2.86,355.57,2.87,-0.08,2.72,358.33,2.72,-1.36
2009081604,0.127,2.07,322.08,2.62,-1.18,2.55,335.2,2.81,-0.64,2.95,347.82,3.02,-0.5,2.63,349.14,2.68,-1.61
2009081605,0.143,1.76,316.83,2.42,-1.5,2.12,324.67,2.6,-1,2.78,340.25,2.95,-0.83,2.55,342.07,2.68,-1.65
2009081606,0.275,1.45,311.73,2.19,-1.71,1.72,315.15,2.42,-1.27,2.49,332.97,2.79,-1.07,2.44,336.38,2.66,-1.63
2009081607,0.333,1.26,307.35,2.07,-1.73,1.54,311.76,2.32,-1.43,2.2,327.05,2.62,-1.25,2.26,331.01,2.58,-1.65
2009081608,0.392,1.22,305.47,2.1,-1.69,1.58,312.96,2.31,-1.5,1.98,322.85,2.49,-1.43,2.09,325.77,2.53,-1.71
2009081609,0.402,1.36,307.22,2.25,-1.78,1.73,314.31,2.48,-1.54,1.87,320.65,2.42,-1.64,2.06,321.47,2.64,-1.79
2009081610,0.312,1.7,312.24,2.53,-2.08,1.94,313.03,2.85,-1.57,1.92,320.76,2.48,-1.92,2.24,319.4,2.95,-1.87
2009081611,0.312,2.18,318.76,2.9,-2.47,2.21,311.87,3.31,-1.6,2.13,323.15,2.66,-2.15,2.59,320.32,3.37,-1.91
2009081612,0.323,2.72,325.65,3.3,-2.72,2.55,313.2,3.73,-1.62,2.52,327.26,2.99,-2.19,3.04,324.3,3.75,-1.86
2009081613,0.344,3,318.36,4.01,-1.59,3.08,332.67,3.47,-1.92,3.54,331.48,4.03,-1.57,3.44,335.43,3.79,-2.67
2009081614,0.339,3.58,327.82,4.22,-1.34,3.81,340.63,4.04,-1.4,4.07,341.02,4.31,-1.09,3.95,344.57,4.1,-2.25
2009081615,0.18,4.32,341.46,4.56,-0.64,4.67,352.2,4.71,-0.7,4.66,351.44,4.71,-0.49,4.7,354.07,4.73,-1.45
2009081616,0.127,5.23,356.66,5.24,0.61,5.61,6.16,5.64,0.11,5.27,1.21,5.28,0.17,5.58,1.74,5.58,-0.3
2009081617,0.333,6.12,8.3,6.18,2.02,6.44,17.46,6.75,1.03,5.82,10.02,5.91,0.79,6.39,7.09,6.44,0.89
2009081618,0.323,6.76,14.84,7,3.13,6.93,24.33,7.6,2.06,6.16,18.44,6.5,1.29,6.97,10.49,7.08,1.79
2009081619,0.328,6.97,16.98,7.29,3.58,6.93,27.32,7.8,3.14,6.21,26.81,6.95,1.59,7.17,12.54,7.34,2.13
2009081620,0.259,6.72,16.69,7.02,3.55,6.56,28.44,7.46,3.96,5.96,33.61,7.15,1.8,7.01,14.38,7.24,2.02
2009081621,0.169,6.01,15.33,6.23,3.38,6.01,29.33,6.9,4.14,5.45,37.23,6.85,2.03,6.58,17.15,6.88,1.65
2009081622,0.18,4.9,13.93,5.05,3.29,5.47,31.05,6.38,3.47,4.78,36.03,5.91,2.37,5.95,21.69,6.41,1.22
2009081623,0.18,3.72,13.21,3.82,3.2,5.1,32.08,6.02,2.36,4.14,29.71,4.77,2.69,5.35,26.66,5.99,0.87
2009081700,0.302,2.85,15.03,2.95,2.91,5.08,29.81,5.86,1.38,3.8,20,4.04,2.82,5.03,29.29,5.77,0.76
2009081701,0.286,5.48,23.02,5.95,0.96,3.92,13.74,4.03,2.66,5.14,27.35,5.79,0.56,4.6,6.9,4.64,2.33
2009081702,0.265,5.98,15.51,6.2,0.93,4.32,12.12,4.41,2.33,5.48,23.06,5.95,0.89,4.84,10.46,4.92,1.66
2009081703,0.349,6.16,10.95,6.28,0.98,4.72,11.72,4.82,2.03,5.74,19.46,6.09,1.16,4.82,13.49,4.96,1.19
2009081704,0.36,5.75,11.23,5.87,0.9,4.93,10.32,5.01,1.92,5.71,18.57,6.02,1.38,4.59,16.68,4.8,1.14
2009081705,0.365,4.99,15.72,5.18,0.81,4.95,9.27,5.02,2.05,5.4,20.78,5.77,1.6,4.23,20.67,4.52,1.4
2009081706,0.349,4.23,23,4.6,0.93,4.87,10.81,4.96,2.45,4.92,26.48,5.5,1.86,3.82,26.02,4.25,1.8
2009081707,0.243,3.77,29.83,4.34,1.4,4.75,16.45,4.95,3.1,4.32,35.64,5.32,2.21,3.39,33.04,4.05,2.16
2009081708,0.175,3.55,34.39,4.31,2.05,4.57,24.14,5,3.76,3.49,47.16,5.13,2.58,2.84,42.22,3.84,2.43
2009081709,0.164,3.48,36.53,4.33,2.6,4.29,31.27,5.02,4.15,2.25,61.53,4.72,2.93,2.02,55.32,3.56,2.58
2009081710,0.159,3.43,36.89,4.28,2.88,3.87,36.65,4.83,4.07,0.57,82.04,4.11,3.19,0.87,74.76,3.3,2.57
2009081711,0.09,3.35,36.64,4.17,2.93,3.26,41.94,4.38,3.72,-1.12,106.73,3.88,3.34,-0.34,95.88,3.35,2.49
2009081712,0.132,3.2,37.13,4.02,2.87,2.39,50.16,3.74,3.35,-2.26,123.98,4.04,3.35,-1.24,110.34,3.58,2.43
2009081713,0.111,1.26,65.75,3.07,3.18,-2.47,127.9,4.03,3.24,-1.58,115.94,3.6,2.61,-1.26,115.79,2.9,2.8
2009081714,0.032,0.06,88.7,2.74,3.14,-2.09,123.7,3.77,3.08,-1.54,116.51,3.44,2.57,-1.14,113.95,2.81,2.74
2009081715,0.011,-0.94,109.22,2.86,3.09,-1.62,117.59,3.49,2.97,-1.43,115.69,3.3,2.72,-0.82,106.77,2.84,2.7
2009081716,0,-1.57,120.16,3.12,2.96,-1.43,115.88,3.28,2.99,-1.49,116.46,3.34,2.97,-0.39,97.47,2.99,2.7
2009081717,0,-1.89,125.07,3.29,2.73,-1.44,117.8,3.09,3.04,-1.62,118.09,3.45,3.18,0.02,89.62,3.18,2.69
2009081718,0,-2.06,127.76,3.36,2.47,-1.41,119.78,2.85,3.03,-1.69,119.09,3.47,3.23,0.27,85.23,3.24,2.66
2009081719,0.005,-2.18,130.33,3.38,2.19,-1.19,118.5,2.49,2.85,-1.56,118.72,3.25,3.01,0.26,84.98,3.02,2.57
2009081720,0,-2.22,132.48,3.29,1.84,-0.85,114.7,2.03,2.47,-1.34,118.49,2.81,2.56,0.11,87.57,2.56,2.42
2009081721,0,-2.08,133.31,3.03,1.34,-0.52,111.19,1.44,1.86,-1.15,121.76,2.19,1.95,-0.05,91.38,1.95,2.21
2009081722,0,-1.73,132.11,2.57,0.66,-0.29,113.67,0.72,1.06,-1.08,135.55,1.51,1.25,-0.06,92.91,1.25,1.91
2009081723,0,-1.33,130.81,2.04,-0.06,0,265.73,0.06,0.23,-0.94,166.25,0.97,0.59,0.15,75.54,0.61,1.55
2009081800,0,-1.13,135.17,1.59,-0.61,0.54,311.3,0.81,-0.41,-0.5,218.97,0.65,0.13,0.68,10.58,0.69,1.12
2009081801,0,1.43,328.96,1.67,-0.7,0.38,298.52,0.79,-0.05,1.53,358.15,1.53,0.22,1.56,7.98,1.58,-0.86
2009081802,0.016,2.36,338.73,2.54,-0.7,1.47,334.6,1.63,-0.04,2.38,359,2.38,0.19,2.45,4.35,2.46,-0.92
2009081803,0.048,2.9,341.88,3.06,-0.54,2.45,347.67,2.51,0,2.88,359.93,2.88,0.13,2.86,2.69,2.87,-0.95
2009081804,0.111,2.77,338.8,2.97,-0.32,3.05,354.1,3.07,-0.06,2.75,358.79,2.75,0.09,2.93,1.74,2.93,-1.08
2009081805,0.095,2.25,331.03,2.57,-0.11,3.29,358.11,3.29,-0.2,2.25,354.86,2.26,0.07,2.75,1.47,2.75,-1.25
2009081806,0.106,1.77,322.18,2.24,0.02,3.25,0.43,3.25,-0.41,1.78,347.12,1.82,0.1,2.44,2.4,2.44,-1.37
2009081807,0.085,1.64,320.42,2.13,0.05,3.03,0.91,3.03,-0.6,1.64,339.77,1.74,0.21,2.11,5.6,2.12,-1.36
2009081808,0.085,1.81,328.11,2.14,0.03,2.85,0.6,2.85,-0.59,1.88,342.64,1.97,0.42,1.95,12.19,1.99,-1.13
2009081809,0.079,2.11,344.15,2.19,0.06,2.92,1.18,2.92,-0.12,2.5,357.14,2.5,0.78,2.14,20.13,2.28,-0.6
2009081810,0.063,2.35,6.26,2.36,0.23,3.38,3.83,3.39,0.92,3.37,15.2,3.5,1.32,2.74,25.75,3.04,0.26
2009081811,0.079,2.37,27.56,2.67,0.6,3.87,8.8,3.91,2.23,3.96,29.42,4.55,2.01,3.3,31.37,3.87,1.24
2009081812,0.069,2,46.2,2.89,1.25,3.94,17.55,4.13,3.41,3.61,43.39,4.97,2.84,3.27,40.96,4.33,2.09
2009081813,0.032,3.26,33.73,3.92,4.15,1.94,64.93,4.58,3.73,2.25,58.9,4.36,4.08,1.24,73.15,4.27,2.18
2009081814,0.122,2.04,57.52,3.79,4.52,-0.39,94.96,4.53,4.51,0.61,82.34,4.55,4.55,-0.03,90.32,4.55,3.2
2009081815,0.111,0.59,81.79,4.1,4.7,-2.46,117.61,5.3,4.98,-1.11,102.6,5.1,4.81,-1.05,102.34,4.93,4.06
2009081816,0.106,-0.82,100.16,4.63,4.84,-3.56,126.34,6.01,4.98,-2.46,116.3,5.56,4.88,-1.87,110.97,5.23,4.56
2009081817,0.079,-2.09,113.85,5.17,4.92,-3.92,128.5,6.29,4.66,-3.4,126.11,5.77,4.74,-2.53,118.08,5.37,4.73
2009081818,0.201,-3.2,124.58,5.64,4.89,-3.96,129.03,6.29,4.21,-3.98,133.38,5.8,4.33,-3.06,125.27,5.3,4.65
2009081819,0.296,-4.1,132.98,6.01,4.7,-4.04,130.71,6.2,3.8,-4.26,138.23,5.71,3.68,-3.51,133.63,5.08,4.4
2009081820,0.307,-4.61,138.77,6.13,4.38,-4.09,133.01,6,3.44,-4.25,141.03,5.47,2.97,-3.8,141.96,4.82,4.04
2009081821,0.344,-4.54,141.45,5.8,4,-3.95,134.61,5.62,3.1,-3.99,142.13,5.05,2.45,-3.85,147.58,4.56,3.62
2009081822,0.254,-3.79,140.01,4.95,3.58,-3.49,134.26,5,2.78,-3.49,141.49,4.46,2.27,-3.6,147.8,4.26,3.18
2009081823,0.254,-2.68,134.05,3.86,3.13,-2.81,131.84,4.21,2.52,-2.83,138.29,3.79,2.34,-3.07,142.67,3.86,2.77
2009081900,0.169,-1.63,123.73,2.93,2.64,-2.01,127.33,3.32,2.39,-2.07,130.8,3.16,2.49,-2.28,132.52,3.37,2.44
2009081901,0.164,-1.22,119.97,2.45,2.43,-1.28,117.65,2.75,2.58,-1.32,117,2.9,2,-1.73,130.91,2.64,2.12
2009081902,0.201,-0.48,105.66,1.79,2.58,-0.54,101.79,2.63,2.66,-0.41,98.79,2.69,1.96,-1.32,123.82,2.37,1.72
2009081903,0.159,0.18,83.81,1.63,2.73,0.06,88.7,2.73,2.78,0.16,86.66,2.78,2.07,-0.81,111.32,2.22,1.62
2009081904,0.159,0.72,69.5,2.04,2.82,0.46,80.77,2.86,2.98,0.23,85.55,2.99,2.27,-0.26,96.47,2.28,1.92
2009081905,0.159,1.1,65.88,2.69,2.9,0.68,76.82,2.97,3.22,0.05,89.07,3.22,2.52,0.26,84.12,2.53,2.45
2009081906,0.164,1.28,66.91,3.26,3.01,0.77,75.74,3.11,3.39,-0.02,90.36,3.39,2.77,0.66,76.66,2.85,3
2009081907,0.132,1.24,69.65,3.57,3.19,0.77,76.51,3.28,3.43,0.27,85.44,3.44,2.99,0.89,73.46,3.12,3.34
2009081908,0.127,1.11,72.11,3.62,3.35,0.72,77.79,3.43,3.29,0.82,75.99,3.39,3.1,1.03,71.53,3.27,3.45
2009081909,0.106,1.05,72.26,3.45,3.35,0.69,78.45,3.42,2.97,1.41,64.55,3.29,3.02,1.22,68.06,3.26,3.29
2009081910,0.101,1.16,68.01,3.11,3.13,0.68,77.76,3.2,2.47,1.87,52.88,3.1,2.72,1.51,60.97,3.11,2.88
2009081911,0.085,1.36,60.29,2.73,2.77,0.68,76.27,2.85,1.92,2.13,41.96,2.87,2.31,1.81,51.84,2.93,2.38
2009081912,0.053,1.48,52.72,2.45,2.41,0.64,75.21,2.5,1.47,2.18,33.93,2.63,1.94,1.98,44.29,2.77,1.95
2009081913,0.026,0.53,76.43,2.25,1.24,2.01,31.7,2.36,1.74,1.92,42.12,2.59,0.97,2.55,20.8,2.73,2.19
2009081914,0.037,0.36,80.58,2.18,1.25,1.72,36.06,2.13,1.76,1.67,46.44,2.43,1.18,2.35,26.7,2.63,2.15
2009081915,0,0.14,86.65,2.32,1.5,1.46,45.77,2.1,2.02,1.32,56.9,2.41,1.78,1.89,43.21,2.6,2.32
2009081916,0.011,-0.11,92.27,2.71,1.94,1.33,55.64,2.35,2.51,0.95,69.24,2.68,2.55,1.33,62.42,2.88,2.7
2009081917,0.005,-0.31,95.61,3.14,2.41,1.3,61.75,2.74,2.97,0.65,77.55,3.04,3.17,0.89,74.26,3.3,3.12
2009081918,0,-0.39,96.55,3.38,2.73,1.32,64.24,3.03,3.11,0.53,80.41,3.16,3.3,0.83,75.8,3.4,3.36
2009081919,0,-0.29,95.05,3.26,2.75,1.35,63.84,3.07,2.75,0.62,77.23,2.82,2.71,1.3,64.44,3.01,3.24
2009081920,0,-0.03,90.66,2.83,2.52,1.42,60.58,2.89,2.06,0.88,66.8,2.24,1.74,1.99,41.05,2.64,2.83
2009081921,0.042,0.34,81.35,2.24,2.13,1.56,53.69,2.64,1.31,1.2,47.34,1.78,0.81,2.52,17.85,2.65,2.21
2009081922,0.085,0.78,62.11,1.67,1.65,1.79,42.56,2.43,0.71,1.51,25.24,1.67,0.27,2.58,5.93,2.6,1.48
2009081923,0.053,1.27,29.27,1.45,1.05,2.02,27.56,2.28,0.24,1.77,7.8,1.78,-0.04,2.33,358.97,2.33,0.71
2009082000,0.101,1.76,359.77,1.76,0.31,2.13,8.26,2.15,-0.19,1.97,354.58,1.98,-0.39,2.02,349.13,2.06,-0.01
2009082001,0.196,2.05,343.98,2.13,-0.65,2.1,342.7,2.2,-0.96,1.86,332.74,2.09,-1.46,2.43,328.97,2.83,-0.59
2009082002,0.339,1.83,321.21,2.35,-1.19,2.09,330.43,2.4,-1.6,1.81,318.48,2.41,-1.85,2.05,318.03,2.76,-1.47
2009082003,0.55,1.57,306.36,2.65,-1.81,1.89,316.26,2.61,-2.08,1.78,310.57,2.74,-2.06,1.82,311.4,2.75,-2.13
2009082004,0.513,1.34,298.92,2.77,-2.51,1.47,300.44,2.91,-2.26,1.72,307.3,2.84,-2.2,1.67,307.21,2.76,-2.43
2009082005,0.661,1.18,295.19,2.77,-3.19,1.04,288.16,3.35,-2.36,1.67,305.25,2.89,-2.41,1.58,303.21,2.88,-2.51
2009082006,0.683,1.11,293.1,2.83,-3.72,0.85,282.94,3.82,-2.69,1.68,301.99,3.17,-2.87,1.52,297.96,3.25,-2.6
2009082007,0.873,1.16,291.93,3.1,-4.03,1.07,284.85,4.17,-3.45,1.79,297.44,3.88,-3.67,1.45,291.56,3.94,-2.88
2009082008,0.746,1.38,292.68,3.59,-4.25,1.52,289.73,4.51,-4.41,1.92,293.58,4.81,-4.52,1.14,284.11,4.66,-3.31
2009082009,0.751,1.84,295.82,4.23,-4.52,1.96,293.46,4.93,-5.24,1.97,290.66,5.6,-5.08,0.33,273.75,5.09,-3.81
2009082010,0.942,2.55,300.58,5.02,-4.98,2.2,293.84,5.44,-5.68,1.88,288.28,5.98,-5.09,-1.07,258.09,5.2,-4.32
2009082011,0.937,3.32,304.33,5.89,-5.54,2.29,292.5,6,-5.85,1.72,286.43,6.09,-4.86,-2.61,241.75,5.51,-4.86
2009082012,0.921,3.9,305.48,6.72,-6.07,2.37,291.29,6.52,-5.92,1.65,285.61,6.14,-4.78,-3.65,232.65,6.02,-5.47
2009082013,0.894,2.5,291.17,6.93,-6.02,1.76,286.32,6.27,-5.15,-3.74,233.99,6.37,-4.87,2.11,293.4,5.3,-6.47
2009082014,0.767,2.68,291.83,7.2,-6.02,2.01,288.49,6.35,-5.66,-3.09,241.34,6.45,-2.66,3.38,321.8,4.31,-6.68
2009082015,0.577,2.82,292.81,7.27,-5.74,2.33,292.13,6.19,-5.86,-2.07,250.57,6.22,-0.62,4.42,352,4.47,-6.7
2009082016,0.365,2.88,293.92,7.1,-5.06,2.65,297.62,5.71,-5.45,-1,259.63,5.54,1.12,5.18,12.26,5.3,-6.49
2009082017,0.328,2.87,295.44,6.67,-4.3,2.91,304.08,5.19,-4.61,-0.03,269.61,4.61,2.29,5.55,22.44,6.01,-6.03
2009082018,0.423,2.81,297.98,5.99,-3.85,3.07,308.58,4.93,-3.65,0.73,281.25,3.73,2.56,5.44,25.2,6.02,-5.29
2009082019,0.28,2.74,302.61,5.08,-3.97,3.07,307.7,5.02,-2.85,1.18,292.51,3.09,1.8,4.8,20.53,5.13,-4.28
2009082020,0.259,2.71,310.71,4.16,-4.31,2.71,302.17,5.09,-2.34,1.28,298.73,2.67,0.63,3.8,9.38,3.85,-3.15
2009082021,0.138,2.81,323.18,3.51,-4.39,1.8,292.3,4.75,-2.21,0.99,294.05,2.42,-0.14,2.65,357.02,2.65,-2.1
2009082022,0.011,3.05,337.23,3.31,-3.86,0.29,274.24,3.87,-2.48,0.33,277.67,2.51,0.07,1.58,2.67,1.58,-1.28
2009082023,0.085,3.33,347.72,3.41,-2.89,-1.28,246.2,3.16,-2.85,-0.31,263.81,2.87,0.88,0.77,48.56,1.17,-0.72
2009082100,0.169,3.49,352.84,3.52,-1.78,-2.17,219.41,2.81,-2.93,-0.5,260.33,2.97,1.64,0.41,75.81,1.69,-0.44
2009082101,0.201,-1.88,202.44,2.04,-2.44,0.06,271.44,2.44,1.88,0.61,71.89,1.98,2.33,2.11,47.9,3.14,-0.78
2009082102,0.217,-0.67,167.21,0.69,-1.55,1.07,304.51,1.88,1.66,1.18,54.6,2.04,1.33,2.95,24.27,3.24,0.15
2009082103,0.381,1.01,47.44,1.49,-0.56,2.07,344.81,2.14,1.19,1.85,32.91,2.2,0.84,3.47,13.63,3.57,1.1
2009082104,0.392,2.73,37.28,3.44,0.29,2.71,6.16,2.72,0.68,2.41,15.71,2.5,0.73,3.75,11.03,3.82,2.08
2009082105,0.254,4.18,34.11,5.05,0.92,3.02,16.98,3.16,0.25,2.9,4.9,2.91,0.84,3.89,12.22,3.98,2.83
2009082106,0.259,5.05,30.79,5.88,1.29,3.15,22.19,3.41,0.04,3.43,0.65,3.43,1.02,4.01,14.22,4.14,3.01
2009082107,0.238,5.17,25.13,5.71,1.36,3.22,22.95,3.49,0.15,4.02,2.08,4.03,1.12,4.21,14.95,4.36,2.42
