date,final,a,b,c,d,a1,b1,c1,d1,a2,b2,c2,d2,a3,b3,c3,d3
2009092411,0.089,-3.87,185.15,3.88,-0.96,-3.4,195.79,3.54,-0.32,-3.12,185.95,3.13,-0.63,-3.11,191.5,3.17,-0.35
2009092412,0.099,-3.95,184.82,3.96,-0.81,-3.53,192.93,3.62,-0.16,-3.25,182.9,3.25,-0.19,-3.25,183.32,3.25,-0.33
2009092413,0.089,-3.54,187.38,3.57,0.04,-3.23,179.21,3.23,0.08,-3.29,178.53,3.29,0,-3.6,179.97,3.6,-0.46
2009092414,0.049,-3.46,179.92,3.46,0.26,-3.08,175.21,3.09,0.19,-3.25,176.65,3.25,0.26,-3.74,176.03,3.75,0
2009092415,0.03,-3.32,172.2,3.35,0.41,-2.88,171.89,2.91,0.19,-3.17,176.48,3.17,0.56,-3.72,171.44,3.76,0.46
2009092416,0.03,-3.17,165.94,3.27,0.45,-2.69,170.48,2.73,0.16,-3.09,177.06,3.09,0.85,-3.59,166.76,3.69,0.79
2009092417,0.04,-3.07,161.63,3.24,0.4,-2.58,171.26,2.61,0.12,-3.02,177.68,3.02,1.04,-3.46,163.22,3.62,1.02
2009092418,0.04,-3.09,159.52,3.3,0.28,-2.62,173.87,2.64,0.12,-2.96,177.66,2.96,1.08,-3.43,162.56,3.6,1.16
2009092419,0.03,-3.28,159.86,3.49,0.14,-2.84,177.25,2.84,0.17,-2.92,176.74,2.92,0.89,-3.57,165.95,3.68,1.2
2009092420,0.069,-3.54,163.19,3.7,-0.01,-3.12,180.18,3.12,0.17,-2.91,176.7,2.91,0.52,-3.77,172.17,3.8,1.07
2009092421,0.079,-3.76,170.27,3.82,-0.13,-3.34,182.21,3.35,0.01,-2.96,179.76,2.96,0,-3.85,180.01,3.85,0.65
2009092422,0.069,-3.85,181.65,3.85,-0.21,-3.4,183.47,3.4,-0.36,-3.08,186.74,3.1,-0.6,-3.72,189.1,3.77,-0.11
2009092423,0.158,-3.83,193.64,3.94,-0.28,-3.36,184.8,3.37,-0.83,-3.19,194.49,3.3,-1.13,-3.46,198.03,3.64,-0.93
2009092500,0.168,-3.77,201.2,4.04,-0.41,-3.35,186.97,3.37,-1.19,-3.22,200.2,3.44,-1.44,-3.22,204.11,3.52,-1.46
2009092501,0.138,-3.45,190.33,3.5,-1.32,-3.12,202.88,3.39,-1.43,-3.09,204.86,3.4,-0.94,-3.6,194.58,3.72,-0.63
2009092502,0.158,-3.59,194.42,3.71,-1.32,-2.96,203.97,3.24,-1.23,-3.09,201.72,3.33,-0.88,-3.62,193.68,3.72,-0.92
2009092503,0.247,-3.69,198.93,3.9,-1.34,-2.85,205.15,3.15,-1.03,-3.21,197.74,3.37,-0.93,-3.56,194.64,3.68,-1.26
2009092504,0.277,-3.65,204.05,3.99,-1.5,-2.85,207.87,3.22,-0.98,-3.4,196.11,3.54,-1.08,-3.44,197.37,3.61,-1.63
2009092505,0.168,-3.45,210.14,3.99,-1.83,-2.85,212.76,3.39,-1.18,-3.54,198.47,3.73,-1.3,-3.26,201.68,3.51,-2
2009092506,0.188,-3.08,217.73,3.9,-2.31,-2.7,220.45,3.55,-1.69,-3.48,205.91,3.87,-1.57,-3.02,207.38,3.4,-2.39
2009092507,0.267,-2.58,227.05,3.78,-2.88,-2.32,231.15,3.7,-2.51,-3.13,218.76,4.01,-1.87,-2.73,214.43,3.31,-2.77
2009092508,0.346,-2.06,236.4,3.72,-3.43,-1.85,241.64,3.89,-3.42,-2.62,232.58,4.31,-2.26,-2.42,223.1,3.31,-3.1
2009092509,0.455,-1.7,242.96,3.74,-3.77,-1.49,248.43,4.05,-4.13,-2.14,242.66,4.65,-2.79,-2.1,232.94,3.49,-3.33
2009092510,0.445,-1.6,245.09,3.81,-3.83,-1.38,250.19,4.07,-4.46,-1.82,247.79,4.82,-3.48,-1.81,242.48,3.92,-3.45
2009092511,0.573,-1.63,245.82,3.97,-3.83,-1.36,250.4,4.06,-4.6,-1.59,250.94,4.87,-4.28,-1.52,250.51,4.54,-3.62
2009092512,0.553,-1.56,248.83,4.32,-4.08,-1.22,253.34,4.26,-4.85,-1.3,254.95,5.02,-5.13,-1.18,257.03,5.26,-4.03
2009092513,0.445,-0.81,260.45,4.86,-5.4,-0.88,260.8,5.47,-5.93,-0.79,262.41,5.99,-6.02,-0.85,262,6.08,-4.79
2009092514,0.781,-0.28,267.23,5.76,-6.16,-0.42,266.1,6.17,-6.64,-0.4,266.51,6.65,-6.71,-0.41,266.5,6.72,-5.75
2009092515,0.721,0.13,271.11,6.65,-6.93,-0.1,269.16,6.93,-7.17,-0.1,269.17,7.17,-7.08,-0.13,268.92,7.08,-6.65
2009092516,0.751,0.24,271.9,7.25,-7.54,-0.04,269.7,7.54,-7.49,0.04,270.33,7.49,-7.22,0.01,270.04,7.22,-7.24
2009092517,0.731,0.13,270.95,7.58,-7.95,-0.17,268.75,7.96,-7.65,0.02,270.14,7.65,-7.25,0.02,270.16,7.25,-7.58
2009092518,0.791,-0.08,269.41,7.76,-8.18,-0.39,267.24,8.19,-7.72,-0.18,268.64,7.73,-7.29,-0.07,269.43,7.29,-7.76
2009092519,0.81,-0.27,268.01,7.88,-8.2,-0.62,265.7,8.23,-7.76,-0.54,265.99,7.78,-7.41,-0.25,268.05,7.42,-7.87
2009092520,0.751,-0.45,266.72,7.89,-8.05,-0.82,264.17,8.09,-7.73,-0.93,263.13,7.78,-7.53,-0.48,266.34,7.54,-7.87
2009092521,0.791,-0.64,265.23,7.72,-7.74,-1.01,262.58,7.81,-7.57,-1.18,261.11,7.66,-7.48,-0.72,264.52,7.51,-7.7
2009092522,0.711,-0.86,263.28,7.36,-7.32,-1.17,260.9,7.42,-7.26,-1.2,260.64,7.35,-7.19,-0.91,262.75,7.24,-7.31
2009092523,0.682,-1.08,261.03,6.9,-6.86,-1.28,259.44,6.98,-6.87,-1.08,261.06,6.95,-6.78,-1.03,261.37,6.85,-6.81
2009092600,0.721,-1.24,258.91,6.46,-6.46,-1.29,258.73,6.59,-6.5,-1,261.23,6.58,-6.44,-1.01,261.06,6.52,-6.34
2009092601,0.85,-1.17,259.29,6.28,-6.24,-1.08,260.17,6.33,-6.32,-0.86,262.28,6.37,-6.05,-0.47,265.52,6.07,-6.18
2009092602,0.909,-0.95,260.92,6.03,-6.06,-1.24,258.42,6.19,-6.31,-0.66,264.02,6.34,-5.87,-0.48,265.34,5.89,-5.96
2009092603,0.909,-0.68,263.2,5.77,-5.93,-1.37,257.01,6.08,-6.27,-0.56,264.86,6.29,-5.6,-0.48,265.06,5.62,-5.73
2009092604,0.87,-0.38,265.93,5.43,-5.8,-1.35,256.88,5.95,-6.08,-0.64,263.99,6.11,-5.27,-0.45,265.11,5.29,-5.41
2009092605,0.83,0.01,270.08,5.02,-5.63,-1.16,258.36,5.75,-5.77,-0.73,262.78,5.81,-4.97,-0.31,266.44,4.98,-5.02
2009092606,0.771,0.58,277.24,4.58,-5.41,-0.78,261.79,5.46,-5.39,-0.62,263.48,5.43,-4.79,0.02,270.25,4.79,-4.54
2009092607,0.534,1.36,288.73,4.24,-5.1,-0.21,267.69,5.1,-5,-0.14,268.36,5.01,-4.79,0.58,276.9,4.82,-4.02
2009092608,0.326,2.2,302.13,4.14,-4.72,0.53,276.39,4.75,-4.63,0.58,277.1,4.66,-4.78,1.24,284.57,4.93,-3.51
2009092609,0.198,2.9,312.95,4.25,-4.28,1.38,287.81,4.5,-4.27,1.36,287.69,4.49,-4.53,1.85,292.15,4.9,-3.11
2009092610,0.148,3.29,318.88,4.36,-3.8,2.28,300.99,4.44,-3.96,2.08,297.7,4.47,-3.92,2.28,300.12,4.54,-2.87
2009092611,0.109,3.44,322.35,4.34,-3.3,3.18,313.96,4.58,-3.64,2.72,306.8,4.55,-3.16,2.6,309.42,4.09,-2.65
2009092612,0.089,3.47,326.58,4.15,-2.78,3.99,325.13,4.87,-3.28,3.35,315.52,4.69,-2.55,2.92,318.88,3.87,-2.29
2009092613,0.148,4.65,334.22,5.16,-2.83,3.95,324.41,4.86,-2.3,3.32,325.31,4.03,-2.06,2.42,319.65,3.18,-2.24
2009092614,0.148,5.13,342.45,5.38,-2.14,4.43,334.2,4.92,-2.23,3.75,329.19,4.36,-1.59,3.17,333.37,3.55,-1.62
2009092615,0.208,5.44,351.27,5.5,-1.06,4.6,346.99,4.73,-2.1,4.13,333.06,4.63,-1.3,3.84,341.36,4.06,-0.84
2009092616,0.178,5.57,1.73,5.57,0.43,4.39,5.64,4.42,-1.69,4.39,338.96,4.7,-1.09,4.37,345.98,4.5,0.17
2009092617,0.178,5.51,13.42,5.67,1.93,3.93,26.14,4.38,-1.06,4.45,346.64,4.57,-0.82,4.64,350.01,4.71,1.32
2009092618,0.109,5.24,25.53,5.81,2.89,3.42,40.17,4.48,-0.33,4.26,355.51,4.27,-0.3,4.55,356.17,4.56,2.5
2009092619,0.049,4.74,37.19,5.95,2.94,3,44.36,4.2,0.37,3.78,5.53,3.8,0.54,4.03,7.57,4.06,3.6
2009092620,0.03,4,47.35,5.9,2.38,2.62,42.3,3.54,0.96,3.08,17.33,3.23,1.44,3.19,24.33,3.5,4.34
2009092621,0.04,3,55.96,5.37,1.69,2.14,38.22,2.73,1.38,2.27,31.3,2.66,2.06,2.2,43.22,3.01,4.45
2009092622,0.03,1.79,64.58,4.17,1.24,1.54,38.88,1.97,1.57,1.46,47.13,2.14,2.16,1.21,60.76,2.48,3.77
2009092623,0.03,0.57,78.07,2.78,1.05,1.02,45.67,1.46,1.58,0.82,62.54,1.78,1.92,0.36,79.4,1.95,2.72
2009092700,0.01,-0.39,101.83,1.89,1.03,0.89,49.13,1.36,1.48,0.55,69.61,1.58,1.61,-0.24,98.45,1.63,1.85
2009092701,0.01,1.28,41.03,1.7,1.35,0.73,61.54,1.53,1.49,-0.52,109.19,1.57,1.24,-1.04,129.82,1.62,1.12
2009092702,0.01,1.7,36.07,2.1,1.28,1.03,51.21,1.64,1.56,-0.61,111.43,1.68,0.95,-1.27,143.3,1.58,1.24
2009092703,0.01,1.49,41.84,2.01,1.38,1.01,53.89,1.71,1.82,-0.72,111.6,1.96,0.95,-1.25,142.6,1.57,1.34
2009092704,0.01,0.27,78.91,1.39,1.69,0.37,77.53,1.73,2.22,-0.98,113.74,2.43,1.16,-1.08,133.1,1.58,1.37
2009092705,0.01,-1.39,136.57,1.91,2.04,-0.56,105.5,2.11,2.6,-1.27,116.1,2.89,1.44,-0.96,123.85,1.73,1.31
2009092706,0,-2.63,156.06,2.88,2.17,-1.36,122.12,2.56,2.77,-1.44,117.54,3.12,1.67,-1.09,123.24,2,1.17
2009092707,0.03,-2.85,161.59,3,1.94,-1.67,130.7,2.56,2.62,-1.37,117.64,2.96,1.74,-1.58,132.28,2.36,0.95
2009092708,0,-2.32,162.17,2.44,1.61,-1.58,134.6,2.25,2.33,-1.13,115.94,2.59,1.62,-2.19,143.48,2.72,0.75
2009092709,0.04,-1.54,156.37,1.68,1.49,-1.29,130.81,1.97,2.13,-0.84,111.6,2.3,1.29,-2.57,153.43,2.87,0.67
2009092710,0.089,-0.93,138.52,1.25,1.85,-0.97,117.81,2.09,2.23,-0.62,105.46,2.31,0.77,-2.5,162.88,2.62,0.83
2009092711,0.079,-0.58,115.72,1.34,2.48,-0.76,106.98,2.59,2.53,-0.48,100.65,2.58,0.34,-2.19,171.19,2.22,1.21
2009092712,0.059,-0.49,105.06,1.88,3.09,-0.75,103.56,3.18,2.91,-0.44,98.55,2.94,0.31,-1.97,170.94,1.99,1.82
2009092713,0.089,-0.99,105.88,3.63,3.25,-0.48,98.46,3.28,0.9,-2.05,156.23,2.24,3.33,-2.35,125.25,4.07,3.49
2009092714,0.099,-1.29,108.98,3.98,3.58,-0.48,97.7,3.62,1.88,-2.27,140.29,2.95,4.24,-2.54,120.89,4.94,3.76
2009092715,0.198,-1.38,108.77,4.29,3.99,-0.28,94.06,4,2.92,-2.34,128.65,3.74,4.79,-2.4,116.6,5.35,4.06
2009092716,0.119,-1.06,103.24,4.64,4.49,0.23,87.11,4.49,3.74,-2.04,118.59,4.26,5.03,-2,111.65,5.41,4.52
2009092717,0.128,-0.44,94.97,5.06,4.97,0.94,79.34,5.06,4.35,-1.43,108.19,4.58,5.09,-1.41,105.47,5.28,5.04
2009092718,0.138,0.32,86.62,5.5,5.29,1.68,72.34,5.55,4.81,-0.62,97.36,4.85,5.08,-0.7,97.87,5.13,5.49
2009092719,0.435,1.08,79.36,5.84,5.32,2.34,66.24,5.81,5.14,0.27,86.99,5.15,5.08,0.05,89.4,5.08,5.74
2009092720,0.484,1.77,72.66,5.94,5.04,2.91,59.97,5.82,5.15,1.14,77.51,5.27,4.94,0.81,80.65,5.01,5.67
2009092721,0.395,2.37,65.41,5.7,4.44,3.43,52.32,5.61,4.6,1.88,67.7,4.97,4.48,1.53,71.07,4.73,5.18
2009092722,0.593,2.87,56.09,5.14,3.61,3.92,42.61,5.33,3.41,2.45,54.31,4.19,3.62,2.2,58.72,4.23,4.27
2009092723,0.445,3.34,44.91,4.71,2.91,4.38,33.57,5.26,2.14,2.95,36.01,3.64,2.79,2.86,44.2,4,3.33
2009092800,0.178,3.86,36.35,4.8,2.8,4.8,30.24,5.55,1.53,3.55,23.3,3.86,2.52,3.62,34.87,4.41,2.84
2009092801,0.158,5.17,34.17,6.25,2.03,4.35,25.06,4.8,3.14,4.51,34.83,5.49,3.72,4.52,39.47,5.85,3.51
2009092802,0.237,5.6,38.54,7.16,3.08,5.18,30.77,6.03,4.03,5.45,36.48,6.78,4.27,5.22,39.32,6.74,4.46
2009092803,0.534,6.23,38.01,7.9,3.84,5.8,33.54,6.96,4.38,6.34,34.65,7.7,4.11,5.77,35.45,7.09,4.87
2009092804,0.939,7.09,30.93,8.26,3.71,6.1,31.27,7.14,3.63,7.09,27.1,7.97,3.51,6.21,29.43,7.13,4.25
2009092805,0.968,7.96,23.25,8.66,2.95,6.5,24.38,7.13,2.4,7.88,16.9,8.24,2.77,6.7,22.46,7.26,3.42
2009092806,0.968,8.52,22.44,9.22,2.07,7.54,15.33,7.82,1.58,8.93,10.01,9.07,2.24,7.45,16.71,7.78,3.52
2009092807,0.968,8.52,31.78,10.02,1.55,9.44,9.3,9.56,1.86,10.26,10.27,10.43,2.17,8.47,14.35,8.74,5.28
2009092808,0.385,7.84,44.78,11.05,1.74,11.08,8.95,11.22,3.07,11.08,15.47,11.5,2.62,9.07,16.1,9.44,7.78
2009092809,0.968,6.43,56.51,11.65,3,11.03,15.24,11.43,4.81,10.42,24.79,11.48,3.58,8.36,23.19,9.1,9.72
2009092810,0.929,4.36,66.75,11.06,5.44,8.42,32.88,10.02,6.74,7.75,40.98,10.27,5.01,5.88,40.44,7.72,10.16
2009092811,0.83,2.34,76.57,10.07,8.31,4.75,60.23,9.57,8.58,4.37,63.03,9.63,6.64,2.74,67.6,7.18,9.8
2009092812,0.81,1.19,83.01,9.78,10.63,2.11,78.75,10.84,10.12,2,78.82,10.31,8.19,0.48,86.62,8.2,9.71
2009092813,0.909,2,80.31,11.89,11.18,1.88,80.46,11.33,9.41,0.21,88.71,9.41,8.76,2.52,73.95,9.12,11.72
2009092814,0.929,3.55,73.53,12.51,11.86,3.21,74.87,12.29,10.32,1.29,82.87,10.4,10.39,3.31,72.33,10.9,12
2009092815,0.939,5.3,66.47,13.27,12.34,4.68,69.24,13.2,11.01,2.66,76.44,11.33,11.72,3.68,72.58,12.28,12.17
2009092816,0.939,6.09,64.47,14.12,12.74,5.26,67.55,13.78,11.54,3.45,73.38,12.05,12.74,3.7,73.79,13.27,12.74
2009092817,0.929,5.92,66.37,14.76,12.99,5.04,68.8,13.93,11.9,3.62,73.06,12.44,13.42,3.46,75.53,13.86,13.52
2009092818,0.919,5.08,70.21,15,13,4.36,71.46,13.71,12.05,3.36,74.44,12.5,13.72,3.03,77.56,14.05,14.11
2009092819,0.968,3.87,74.79,14.75,12.74,3.56,74.39,13.22,11.97,2.81,76.77,12.29,13.61,2.47,79.71,13.83,14.23
2009092820,0.978,2.61,79.44,14.26,12.37,2.83,77.09,12.69,11.71,2.21,79.33,11.92,13.2,1.94,81.65,13.35,14.02
2009092821,0.978,1.65,83.16,13.83,12.15,2.36,79,12.38,11.36,1.75,81.24,11.5,12.64,1.58,82.88,12.74,13.73
2009092822,0.978,1.2,84.93,13.6,12.23,2.25,79.59,12.44,10.99,1.59,81.77,11.11,12.05,1.5,82.92,12.14,13.54
2009092823,0.978,1.11,85.26,13.45,12.42,2.33,79.38,12.63,10.69,1.6,81.5,10.8,11.54,1.6,82.11,11.65,13.4
2009092900,0.978,1.12,85.17,13.24,12.43,2.37,79.2,12.65,10.53,1.57,81.52,10.65,11.25,1.76,81.12,11.38,13.19
2009092901,0.978,2.21,79.63,12.28,10.59,1.37,82.61,10.67,11.22,1.85,80.65,11.37,11.68,2.25,79.09,11.9,12.08
2009092902,0.978,1.94,80.51,11.79,10.72,1.12,84.03,10.78,11.31,1.82,80.85,11.46,11.7,1.83,81.11,11.84,11.62
2009092903,0.978,1.73,81.37,11.54,10.78,0.99,84.76,10.82,11.31,1.65,81.69,11.43,11.44,1.17,84.18,11.5,11.41
2009092904,0.968,1.66,81.9,11.76,10.64,1.07,84.27,10.69,11.07,1.33,83.17,11.15,11,0.39,87.97,11.01,11.64
2009092905,0.968,1.51,82.84,12.14,10.39,1.12,83.86,10.45,10.68,0.92,85.09,10.72,10.55,-0.29,91.58,10.56,12.05
2009092906,0.968,1.01,85.25,12.24,10.16,0.81,85.45,10.19,10.27,0.52,87.09,10.28,10.24,-0.65,93.63,10.26,12.2
2009092907,0.968,-0.02,90.08,11.79,10.01,-0.05,90.28,10.01,9.93,0.19,88.92,9.93,10.18,-0.56,93.14,10.19,11.79
2009092908,0.978,-1.33,96.88,11.09,9.82,-1.09,96.32,9.88,9.57,-0.2,91.18,9.58,10.28,-0.27,91.5,10.28,11.01
2009092909,0.958,-2.56,104.15,10.46,9.39,-1.8,100.87,9.56,9.05,-0.79,94.98,9.09,10.41,-0.14,90.76,10.41,10.14
2009092910,0.929,-3.42,109.9,10.04,8.64,-1.9,102.37,8.85,8.29,-1.71,101.64,8.46,10.43,-0.46,92.54,10.44,9.44
2009092911,0.939,-3.92,113.68,9.77,7.84,-1.85,103.3,8.06,7.46,-2.92,111.39,8.02,10.18,-1.32,97.38,10.26,8.95
2009092912,0.939,-4.16,115.66,9.6,7.37,-2.37,107.84,7.75,6.84,-4.38,122.63,8.12,9.49,-2.73,106.03,9.88,8.65
2009092913,0.919,-3.88,117.41,8.42,6.58,-5.96,132.15,8.88,8.32,-4.62,119.02,9.51,8.17,-5.54,124.12,9.87,7.48
2009092914,0.87,-5.72,126.08,9.72,6.52,-7.33,138.33,9.81,6.97,-6.5,132.98,9.53,7.86,-6.9,131.29,10.46,7.85
2009092915,0.87,-7,130.91,10.69,6.42,-8.13,141.68,10.36,5.88,-7.79,142.95,9.76,7.35,-7.55,135.77,10.53,8.08
2009092916,0.86,-7.07,132.08,10.55,6.09,-8.11,143.07,10.14,5.35,-8.1,146.54,9.71,6.71,-7.66,138.77,10.18,7.83
2009092917,0.909,-6.41,131.46,9.68,5.61,-7.59,143.54,9.43,5.22,-7.76,146.08,9.35,6.07,-7.48,140.96,9.63,7.26
2009092918,0.889,-5.75,131.11,8.75,5.1,-7.03,144.02,8.68,5.19,-7.28,144.51,8.94,5.55,-7.28,142.7,9.15,6.59
2009092919,0.781,-5.65,133.17,8.26,4.68,-6.77,145.36,8.23,5.03,-7.06,144.53,8.67,5.22,-7.24,144.21,8.93,6.03
2009092920,0.702,-5.9,137.15,8.05,4.28,-6.71,147.45,7.96,4.67,-7,146.31,8.41,4.93,-7.24,145.76,8.76,5.48
2009092921,0.534,-6.1,141.81,7.77,3.81,-6.6,149.99,7.62,4.09,-6.89,149.32,8.01,4.43,-7.06,147.87,8.34,4.8
2009092922,0.326,-5.95,146.6,7.13,3.21,-6.28,152.92,7.06,3.3,-6.55,153.24,7.34,3.62,-6.57,151.15,7.5,3.93
2009092923,0.494,-5.59,151.13,6.38,2.6,-5.87,156.12,6.42,2.52,-6.06,157.43,6.56,2.76,-5.94,155.09,6.55,3.08
2009093000,0.346,-5.24,153.89,5.84,2.12,-5.53,158.99,5.92,1.97,-5.53,160.39,5.88,2.22,-5.41,157.66,5.84,2.57
2009093001,0.573,-5.39,160.55,5.72,1.84,-5.08,160.12,5.4,2.27,-5.14,156.22,5.62,3.55,-5,144.64,6.13,1.9
2009093002,0.583,-5.33,160.58,5.66,1.99,-4.72,157.09,5.12,2.7,-5.07,152,5.74,3.81,-5.22,143.87,6.47,1.88
2009093003,0.662,-5.19,159.33,5.55,2.26,-4.46,153.14,5,3.19,-5.03,147.6,5.95,3.85,-5.24,143.69,6.5,1.96
2009093004,0.563,-4.85,156.99,5.27,2.48,-4.29,150.02,4.95,3.5,-4.9,144.49,6.02,3.72,-5.11,143.93,6.32,2.06
2009093005,0.336,-4.45,153.78,4.96,2.67,-4.22,147.73,5,3.62,-4.71,142.49,5.94,3.52,-4.93,144.49,6.05,2.19
2009093006,0.287,-4.17,150.36,4.8,2.89,-4.25,145.8,5.14,3.62,-4.52,141.33,5.79,3.31,-4.77,145.24,5.81,2.37
2009093007,0.405,-4.15,147.83,4.91,3.17,-4.36,143.94,5.39,3.56,-4.39,140.91,5.65,3.18,-4.71,146.02,5.68,2.61
2009093008,0.306,-4.33,146.6,5.19,3.46,-4.51,142.5,5.68,3.49,-4.34,141.17,5.57,3.09,-4.72,146.79,5.65,2.86
2009093009,0.267,-4.6,146.55,5.51,3.66,-4.66,141.81,5.93,3.44,-4.4,141.99,5.58,3.03,-4.76,147.56,5.64,3.04
2009093010,0.237,-4.85,147.38,5.76,3.73,-4.78,142.02,6.06,3.43,-4.58,143.17,5.73,2.95,-4.79,148.36,5.63,3.11
2009093011,0.287,-5.11,148.54,5.99,3.7,-4.88,142.84,6.13,3.48,-4.84,144.31,5.96,2.91,-4.85,149.01,5.66,3.13
2009093012,0.306,-5.42,149.49,6.3,3.66,-5.02,143.93,6.21,3.57,-5.11,145.06,6.23,2.96,-4.98,149.3,5.79,3.2
2009093013,0.306,-5.19,144.89,6.35,3.69,-5.31,145.21,6.47,3.11,-5.2,149.07,6.06,3.45,-5.22,146.51,6.26,3.65
2009093014,0.356,-5.31,145.35,6.45,3.81,-5.39,144.78,6.6,3.31,-5.37,148.37,6.31,3.42,-5.5,148.15,6.48,3.67
2009093015,0.405,-5.25,144.97,6.41,3.87,-5.28,143.75,6.55,3.44,-5.35,147.24,6.36,3.37,-5.39,147.97,6.36,3.68
2009093016,0.346,-4.93,143.46,6.14,3.86,-4.95,142.09,6.28,3.43,-5.01,145.58,6.07,3.31,-5,146.52,6,3.65
2009093017,0.257,-4.47,140.97,5.75,3.79,-4.53,140.04,5.9,3.32,-4.5,143.56,5.6,3.24,-4.53,144.36,5.57,3.62
2009093018,0.188,-4.02,137.98,5.41,3.72,-4.16,138.18,5.59,3.19,-4.04,141.68,5.15,3.19,-4.14,142.36,5.23,3.62
2009093019,0.119,-3.71,135.38,5.21,3.68,-3.97,137.23,5.41,3.08,-3.76,140.74,4.86,3.15,-3.97,141.58,5.07,3.66
2009093020,0.128,-3.5,134.14,5.02,3.55,-3.86,137.36,5.24,2.91,-3.6,141.01,4.63,3.04,-3.9,142.05,4.94,3.6
2009093021,0.198,-3.3,135.2,4.65,3.24,-3.67,138.61,4.9,2.62,-3.42,142.53,4.3,2.77,-3.73,143.41,4.65,3.28
2009093022,0.217,-3.08,139.92,4.02,2.65,-3.33,141.5,4.25,2.12,-3.13,145.84,3.78,2.27,-3.35,145.92,4.05,2.59
2009093023,0.128,-2.87,149.34,3.34,1.83,-2.96,148.26,3.48,1.46,-2.86,152.96,3.21,1.59,-2.94,151.66,3.34,1.7
2009100100,0.099,-2.75,162.92,2.88,0.88,-2.77,162.38,2.91,0.69,-2.78,166.17,2.87,0.79,-2.73,163.82,2.84,0.84
2009100101,0.079,-2.9,181.69,2.9,-0.13,-2.99,182.46,2.99,-0.02,-2.88,180.36,2.88,0.74,-2.76,164.95,2.86,-0.09
2009100102,0.01,-3.2,194.3,3.3,-0.83,-3.25,194.39,3.36,-0.68,-3.14,192.26,3.21,0.48,-2.59,169.51,2.64,-0.82
2009100103,0,-3.49,196.35,3.63,-1.27,-3.28,201.19,3.51,-1.02,-3.18,197.72,3.34,0.4,-2.56,171.07,2.59,-1.02
2009100104,0,-3.6,188.55,3.64,-1.32,-2.87,204.68,3.16,-0.9,-2.79,197.91,2.93,0.46,-2.62,170.09,2.66,-0.54
2009100105,0.01,-3.53,174.9,3.55,-1.05,-2.3,204.5,2.53,-0.46,-2.22,191.65,2.26,0.61,-2.75,167.59,2.82,0.32
2009100106,0,-3.33,161.53,3.51,-0.58,-1.97,196.49,2.05,0.13,-1.85,175.99,1.86,0.8,-2.92,164.62,3.03,1.11
2009100107,0,-3.03,153.36,3.39,-0.04,-2.13,180.95,2.13,0.69,-1.97,160.83,2.09,1,-3.08,162.03,3.24,1.52
2009100108,0,-2.69,148.91,3.14,0.47,-2.61,169.88,2.66,1.08,-2.39,155.76,2.63,1.12,-3.24,160.89,3.43,1.62
2009100109,0,-2.39,145.93,2.88,0.8,-3.1,165.54,3.21,1.19,-2.84,157.27,3.08,1.09,-3.38,162.15,3.55,1.62
2009100110,0,-2.17,142.75,2.73,0.89,-3.36,165.08,3.47,0.96,-3.07,162.54,3.21,0.87,-3.49,165.94,3.6,1.65
2009100111,0,-2.08,139.55,2.73,0.88,-3.34,165.3,3.45,0.63,-3.05,168.39,3.11,0.67,-3.46,169.11,3.52,1.77
2009100112,0,-2.11,137.03,2.88,0.93,-3.1,163.26,3.23,0.46,-2.8,170.6,2.84,0.71,-3.17,167.44,3.25,1.96
2009100113,0,-2.66,155.93,2.91,0.69,-2.35,163.66,2.45,1.15,-2.55,155.67,2.8,2.06,-1.69,129.29,2.66,1.19
2009100114,0,-2.1,143.18,2.63,1.2,-1.75,145.61,2.12,1.83,-1.75,133.7,2.53,2.84,-0.98,109.05,3,1.58
2009100115,0.03,-1.51,127.45,2.48,1.82,-1.08,120.72,2.11,2.47,-0.96,111.25,2.65,3.13,-0.56,100.24,3.18,1.97
2009100116,0.079,-0.95,112.72,2.46,2.39,-0.4,99.63,2.42,2.87,-0.35,97.05,2.89,3.06,-0.37,96.8,3.08,2.27
2009100117,0.069,-0.5,101.41,2.53,2.83,0.18,86.32,2.84,3.04,0.04,89.27,3.04,2.86,-0.29,95.81,2.88,2.48
2009100118,0.049,-0.22,94.87,2.61,3.1,0.58,79.35,3.15,3.06,0.22,85.81,3.07,2.76,-0.25,95.17,2.78,2.6
2009100119,0.168,-0.15,93.34,2.64,3.13,0.74,76.62,3.22,2.96,0.23,85.65,2.97,2.9,-0.17,93.27,2.9,2.64
2009100120,0.375,-0.22,95.08,2.46,2.84,0.8,74.3,2.95,2.64,0.15,86.82,2.65,2.94,-0.02,90.4,2.94,2.45
2009100121,0.198,-0.3,99.18,1.91,2.11,0.91,66.64,2.3,1.97,0.11,86.75,1.97,2.43,0.19,85.6,2.44,1.88
2009100122,0.069,-0.33,110.82,0.92,0.94,1.2,37.99,1.53,0.87,0.21,76.45,0.89,1.12,0.44,68.37,1.21,0.86
2009100123,0.01,-0.29,230.04,0.46,-0.4,1.52,345.12,1.57,-0.38,0.39,315.48,0.55,-0.54,0.68,321.5,0.87,-0.35
2009100200,0,-0.23,260.62,1.43,-1.56,1.66,316.88,2.28,-1.44,0.57,291.5,1.55,-1.93,0.82,293.01,2.1,-1.41
2009100201,0,1.51,304.01,2.7,-2.06,0.68,288.28,2.17,-2.57,0.8,287.18,2.69,-1.83,1.66,312.15,2.47,-2.24
